"stopPK","sourceStopID","stopName","stopLat","stopLon"
2260,B04788P,Simpang Danau Sunter Barat Utara,-6.140807,106.85704
2261,B06076P,Sbr. SDN Sunter Agung 09,-6.127635,106.85913
2262,B06649P,Jln. Pertanian III,-6.287641,106.84267
2263,B01612P,Jln. Sunter Jaya VI,-6.160663,106.8727
2264,B06042P,Melody Golf 2,-6.091992,106.74599
2265,B06763P,Bumi Malaka 2,-6.220415,106.924934
2266,B02003P,Kodam Bintaro,-6.25945,106.75871
2267,B03413P,SDN Pondok Jagung 1,-6.256261,106.65132
2268,B05518P,Stella Maris 1,-6.112083,106.79282
2269,B05539P,STT PLN,-6.168512,106.72742
2270,B01423P,Jln. Nusa Indah II,-6.219858,106.93152
2271,B05027P,Simpang Pakin 2,-6.128288,106.80562
2272,B05180P,Simpang Tawakal Kyai Tapa,-6.166588,106.79544
2273,,Graha Sindu Bpk Penabur,-6.159971,106.83509
2274,B04643P,Sekolah Pah Tsung,-6.136693,106.73785
2275,B04556P,Sbr. TK Kartika VIII -13,-6.345264,106.82746
2276,B00520P,Gg. Mundu II Tengah,-6.293006,106.86333
2277,B02882P,PLN Senayan,-6.216832,106.79325
2278,B00345P,Exit Tol Veteran Bintaro,-6.262649,106.76654
2279,B02829P,PGP,-6.203394,106.93446
2280,B02350P,Masjid Jami Matraman,-6.201844,106.85085
2281,B03420P,SDN Ragunan 14,-6.298262,106.82634
2282,B03600P,Sbr. GOR Pondok Bambu,-6.223572,106.90377
2283,B00372P,Flyover Setiabudi,-6.202064,106.8281
2284,B02422P,Menteng 1,-6.19851,106.82835
2285,B02281P,Masjid At Tin,-6.298547,106.88326
2286,,Sbr. Barito Park,-6.245185,106.793862
2287,B00861P,Jln. Angkasa Bundaran Kemayoran,-6.156032,106.85067
2288,B03111P,RPTRA Kampung Pulo Asri,-6.277931,106.88373
2289,B00531P,Gg. Petamburan I KS Tubun,-6.190162,106.80656
2290,B05279P,SMAN 75,-6.135264,106.92169
2291,,Cipinang,-6.213664,106.88986
2292,B02612P,Ps. Hek 1,-6.286298,106.87083
2293,B05612P,Taman Lenteng Agung,-6.322961,106.83569
2294,B01623P,Jln. Swadaya Raya Jelambar,-6.159064,106.7781
2295,B00376P,Formindo Prima Agung,-6.120335,106.70853
2296,B01837P,Karet Sudirman 3,-6.212197,106.81995
2297,B02351P,Masjid Jami Nurul Ain 1,-6.227717,106.91976
2298,B03279P,Rusun Kemayoran,-6.153101,106.85347
2299,B04306P,Sbr. Ruko Cempaka Mas,-6.161876,106.87476
2300,B06241P,Sbr. Jln. Jaya Wijaya,-6.107488,106.92408
2301,B01613P,Jln. Supriyadi,-6.173794,106.65622
2302,B05342P,SMPN 124,-6.258975,106.82624
2303,B02515P,Mushola At Taufiq,-6.261415,106.86704
2304,B05005P,Simpang Media Massa,-6.231679,106.88636
2305,B05992P,GOR Pademangan,-6.13276,106.83738
2306,B05675P,Tanah Pasir Gedong Panjang,-6.129596,106.80506
2307,B02739P,Perempatan Jln. Cempaka Putih Tengah XIII,-6.176256,106.87065
2308,B02963P,Pos Pengampuan,-6.199264,106.76162
2309,B01261P,Jln. Kemang 1,-6.255574,106.8118
2310,B04200P,Sbr. Pesona Kalisari,-6.3376,106.85711
2311,B02033P,Komplek DPR Bumi Sanggraha,-6.206268,106.94826
2312,B02249P,Masjid Al Karomah Cipete,-6.273435,106.80064
2313,B06312P,Sbr. Gg. Elektro,-6.114391,106.80278
2314,B01045P,Jln. Duku Raya,-6.245761,106.78413
2315,B04495P,Sbr. SMPN 44,-6.207672,106.88173
2316,B00266P,Cipinang Lontar,-6.214031,106.88836
2317,B03331P,SD Santa Maria Gambir,-6.167007,106.82442
2318,B03149P,RS Mata Menteng,-6.198384,106.83704
2319,B00209P,Bulog,-6.237665,106.82917
2320,B01094P,Jln. H. Ahmad,-6.262573,106.78857
2321,B01894P,Kehakiman,-6.176674,106.64456
2322,B06698P,Ps. Pademangan Timur 2,-6.13508,106.84298
2323,B00406P,Gg. Arba Johar Baru,-6.185385,106.85234
2324,B05990P,Puskesmas Ancol,-6.12458,106.81744
2325,B05750P,TK Angkasa 5,-6.261783,106.88613
2326,P00162,Pedati Prumpung,-6.22016,106.87439
2327,B04295P,Sbr. RS Siloam Kb. Jeruk,-6.190301,106.763
2328,B02434P,Metric PIK,-6.114346,106.75527
2329,B04985P,Simpang Mandala Selatan Raya,-6.175717,106.79909
2330,B02754P,Perpustakaan Dan Arsip Jakbar,-6.173831,106.77931
2331,B04857P,Simpang Jln. H. Baserin 2,-6.244287,106.76328
2332,B02409P,Menara Bidakara,-6.242012,106.84064
2333,B01514P,Jln. Pontian Halim,-6.249205,106.89336
2334,B00980P,Jln. Cempaka Putih Tengah XVI,-6.176206,106.86558
2335,B03533P,Sbr. Gg. H. Mesir,-6.337621,106.81568
2336,B01518P,Jln. Pucung 2 Munggang,-6.278959,106.85078
2337,B06083P,Tebet Eco Park Selatan,-6.241601,106.85237
2338,P00006,Atrium,-6.176251,106.84023
2339,B03249P,Ruko Molek,-6.284483,106.90799
2340,B05594P,Taman Hutan Tebet,-6.238056,106.85332
2341,B05064P,Simpang Perintis 2,-6.229105,106.88833
2342,B00502P,Gg. Langga,-6.26626,106.88132
2343,B05977P,Sbr. Jln. B,-6.13442,106.83492
2344,B03421P,SDN Rawamangun 05,-6.188814,106.88032
2345,B04147P,Sbr. Ps. Jelambar Polri,-6.160684,106.77849
2346,B03347P,SDN Cibubur 11,-6.34213,106.87377
2347,B04427P,Sbr. SMAN 50,-6.219581,106.89599
2348,B01352P,Jln. Mangga Cibubur,-6.356542,106.88056
2349,B02769P,Pertigaan Cedang 3,-6.301885,106.91237
2350,B05201P,Simpang Tiga 2,-6.210983,106.93935
2351,B02244P,Masjid Al Huda Kemayoran,-6.163822,106.85274
2352,B00360P,Flyover Karet 2,-6.214808,106.81847
2353,B01093P,Jln. H. Abdullah,-6.221319,106.77179
2354,B00205P,Bukit Duri,-6.21551,106.86293
2355,B05273P,SMAN 55,-6.253455,106.83867
2356,B03849P,Sbr. Jln. SMAN 99,-6.351941,106.87255
2357,B03181P,RS Sumber Waras 2,-6.166121,106.79784
2358,B03546P,Sbr. Gg. Masjid Al Istiqomah Tengah,-6.292648,106.86459
2359,B01425P,Jln. Nusa Indah V,-6.218179,106.93549
2360,B03644P,Sbr. Jln. B Basmol Raya,-6.16156,106.7519
2361,B03094P,Rest Area Cibubur,-6.339993,106.89078
2362,B02672P,Ps. Pulo Gadung 3,-6.186328,106.90568
2363,B04715P,Simpang Batu Ampar Condet Raya,-6.284139,106.85555
2364,B00380P,Gading Harmony,-6.165901,106.90179
2365,P00194,Pulo Gebang,-6.213275,106.953327
2366,B00834P,Jln. Acin Gaton,-6.329381,106.8825
2367,B06185P,Sbr. Jln. Anggrek Raya,-6.205181,106.92273
2368,B05170P,Simpang Tanah Tinggi Timur,-6.174437,106.85231
2369,B03391P,SDN Lebak Bulus 04,-6.30731,106.78049
2370,B04887P,Simpang Kali Besar Barat,-6.136879,106.812169
2371,B01768P,Jembatan Sungai Landak 1,-6.104743,106.93983
2372,B01014P,Jln. Ciujung Cideng Barat,-6.176346,106.81197
2373,P00107,Kebayoran Lama Bungur,-6.252688,106.78164
2374,B04792P,Simpang DDN Pondok Labu,-6.312668,106.79687
2375,B06831P,Gg. H. Tohir,-6.328911,106.833574
2376,B06219P,Jln. Inspeksi Pam,-6.180363,106.9427
2377,B05485P,St. MRT Blok M 1,-6.244367,106.79823
2378,B05265P,SMAN 28,-6.286109,106.83318
2379,B03573P,Sbr. Gg. Warga Lubang Buaya,-6.287672,106.90589
2380,B02757P,Persada Purnawira Halim,-6.259498,106.88584
2381,B03572P,Sbr. Gg. Wali Pertama Cijantung,-6.326401,106.85771
2382,B02580P,Ps. Asemka,-6.140507,106.81149
2383,B01756P,Jembatan Pantai Indah Utara 1,-6.121889,106.75204
2384,B02568P,Pangkalan Jati 2,-6.247263,106.90777
2385,B01766P,Jembatan Serong,-6.182204,106.81814
2386,B04628P,Sekolah Darussalam H. Ipin,-6.311351,106.79271
2387,B00586P,Gatot Subroto LIPI 1,-6.226962,106.81723
2388,B05671P,Tanah Koja,-6.209364,106.90161
2389,B04013P,Sbr. Man 15 Jakarta,-6.342372,106.88639
2390,B05368P,SMPN 214,-6.25378,106.89073
2391,B02861P,Plaza Europa,-6.221188,106.61667
2392,B03272P,Rusun Flamboyan,-6.131366,106.72427
2393,B04143P,Sbr. Ps. Gembrong Baru,-6.179851,106.8608
2394,B06723P,Sbr. PTC Pulo Gadung,-6.182581,106.916037
2395,B02429P,Mesjid Nurul Huda Kebagusan,-6.314214,106.82536
2396,B04292P,Sbr. RS Pelabuhan Jakarta,-6.125076,106.91678
2397,B05840P,Univ. Tarumanegara 2,-6.169747,106.7877
2398,B03574P,Sbr. Gg. Waru,-6.305912,106.91221
2399,B04823P,Simpang Hadiah 2,-6.160749,106.78554
2400,B00731P,H. Samali,-6.265888,106.84407
2401,B03000P,Pulo Gadung 5,-6.182228,106.90901
2402,B01341P,Jln. Makmur,-6.30788,106.86715
2403,B01247P,Jln. Kelapa Gading III Cililitan Besar,-6.263858,106.86859
2404,B00579P,Gardu PLN Gotong Royong,-6.225352,106.89697
2405,B05986P,Masjid Bahari 1,-6.12411,106.8132
2406,B02314P,Masjid Jami Al Ittihadiyah,-6.16615,106.73488
2407,B00950P,Jln. Bulak Barat V Klender,-6.217018,106.90373
2408,B05435P,St. Cipete Raya 2,-6.278423,106.79716
2409,B05517P,STEKPI,-6.255574,106.84966
2410,B06257P,Jln. Kramat Jaya,-6.10836,106.9171
2411,,Klinik Sasana Husada,-6.240106,106.79406
2412,B03328P,SD Kartika X-4,-6.259431,106.75611
2413,B02620P,Ps. Jongkok,-6.108844,106.93442
2414,B06795P,Sbr. Jln. Gorda,-6.289592,106.89572
2415,B00088P,Awab Dalam,-6.224877,106.8696
2416,B03556P,Sbr. Gg. Rawa Gurih,-6.284347,106.85365
2417,B05940P,PKP,-6.340253,106.88548
2418,B04231P,Sbr. Port Medical Center,-6.109966,106.88934
2419,B06901P,Gardu Induk Plumpang,-6.130848,106.895362
2420,B00202P,Budiwarman 2,-6.279048,106.870363
2421,B06651P,Jln. Karet Pasar Baru Timur 5,-6.208563,106.82011
2422,B03976P,Sbr. Komplek Lapan Pekayon,-6.341359,106.85977
2423,B06547P,Sbr. Jln. Manggarai Utara 5,-6.211332,106.85441
2424,B03612P,Sbr. Griya Harapan Permai,-6.183238,106.98168
2425,B02102P,Kuningan Barat 1,-6.237361,106.82759
2426,B06817P,Pintu Tol Pondok Gede Selatan,-6.289177,106.876882
2427,B02924P,Pondok Gede Raya,-6.289531,106.88027
2428,B06422P,Taman Rawasari,-6.193136,106.858823
2429,B05118P,Simpang Raya PKP Cibubur I,-6.34034,106.87371
2430,B06672P,Sbr. Rusun Harum Tebet,-6.235159,106.85202
2431,B01068P,Jln. Gading Putih Raya,-6.175202,106.9006
2432,B04744P,Simpang Bunga Melati Flamboyan,-6.269955,106.80329
2433,B01982P,KKDM,-6.239629,106.88149
2434,B03780P,Sbr. Jln. Manunggal Bakti Kalisari,-6.334943,106.85268
2435,B01286P,Jln. KH Djunaidi Palmerah,-6.196904,106.78776
2436,B06709P,Al-Wathoniyah,-6.18371,106.923718
2437,B05652P,Taman Semanan Indah,-6.163993,106.72545
2438,B06682P,Jln. Bisma Raya 2,-6.132686,106.86793
2439,B06835P,Gg. Sawo Jagakarsa,-6.340934,106.834082
2440,B00551P,Gg. Saminten,-6.379436,106.84923
2441,B03034P,Pusdiklat Pajak Jln. Sakti IV,-6.188239,106.78441
2442,B00081P,At Thahiriah 1,-6.210032,106.93803
2443,B02376P,Masjid Raya Al Musyawarah Kelapa Gading,-6.154777,106.9091
2444,,Ponpes Baitul Quran Al Ikhwan 1,-6.128812,106.96491
2445,B00059P,Apotik Emilia Rawamangun,-6.202019,106.88477
2446,B05327P,SMKN 7,-6.197969,106.89201
2447,B06624P,Jln. Pinang 2,-6.11447,106.90313
2448,B00284P,Curug Kalimalang,-6.24774,106.92454
2449,P00099,Kalideres,-6.154412,106.7055
2450,B01385P,Jln. Melur Tugu,-6.12276,106.90791
2451,B06716P,Jln. Klp. Hijau,-6.249153,106.939132
2452,B02018P,Komplek Angkasa Halim PK,-6.261737,106.88599
2453,B06569P,Gg. Souw Beng Kong,-6.140939,106.82675
2454,B04947P,Simpang Kodam Bintaro Permai,-6.259127,106.75974
2455,B06168P,Jln. Lingkar Islamic Centre,-6.124086,106.91736
2456,P00045,CSW 2,-6.239861,106.79783
2457,B02528P,Naga Ciracas,-6.331233,106.86725
2458,B04626P,Sekolah Daarun Naiim,-6.158985,106.70484
2459,B05555P,Sunter Kelapa Gading 2,-6.143194,106.891
2460,B03745P,Sbr. Jln. Kapuk II,-6.215699,106.9002
2461,B02982P,Potlot,-6.254634,106.84265
2462,B05469P,St. LRT Boulevard Utara 1,-6.159158,106.90631
2463,B04892P,Simpang Kalimalang Pahlawan Revolusi,-6.245736,106.90569
2464,B04543P,Sbr. Tebet Barat Dalam VIII,-6.240847,106.84754
2465,B02747P,Permai Koja 1,-6.113894,106.89287
2466,B01347P,Jln. Mandiri Tengah,-6.1591,106.90961
2467,B02889P,Pluit Sakti,-6.122386,106.79432
2468,B04942P,Simpang KH Abdulloh Karang Tengah 1,-6.147051,106.97188
2469,B00966P,Jln. Bungur IV Rambutan,-6.314442,106.88464
2470,B05219P,Simpang Warung Sila Rindang,-6.345472,106.81167
2471,B01291P,Jln. Komplek Migas V Palmerah,-6.197003,106.78772
2472,B02542P,Pabrik Plastik Sawah Mede,-6.096407,106.71066
2473,B00787P,Icon Residence,-6.201827,106.78268
2474,B00814P,ITC Fatmawati,-6.26352,106.79716
2475,B03729P,Sbr. Jln. H. Ung,-6.165145,106.85231
2476,B00339P,Enggano 2,-6.110031,106.89246
2477,B04912P,Simpang Kb. Baru 2,-6.114919,106.92406
2478,B01048P,Jln. Dul Djaim Cipedak,-6.36178,106.80714
2479,B01209P,Jln. Kartika Meruya Selatan,-6.203099,106.73673
2480,B00073P,Asrama Marinir Marunda 1,-6.114597,106.95034
2481,B01526P,Jln. Puma Bundaran Kemayoran,-6.155895,106.85126
2482,B00240P,Cempaka Timur 2,-6.166318,106.87617
2483,B06860P,Sbr. SMKN Jasalena Marunda,-6.127631,106.956696
2484,P00190,Ps. Palmerah,-6.207817,106.79695
2485,B05202P,Simpang Tiga Pulo Gebang Raya,-6.206982,106.95468
2486,B00701P,Green Terrace 2,-6.30478,106.88724
2487,B06683P,Sbr. Sunter Agung,-6.132599,106.85538
2488,B04390P,Sbr. Sekolah Keperawatan YPDR,-6.311342,106.78859
2489,,Menara Cardig,-6.251608,106.8804
2490,B05362P,SMPN 190,-6.108399,106.70296
2491,B04528P,Sbr. Taman Mahoni,-6.340551,106.87445
2492,B06453P,Jln. Pulo Gundul 2,-6.183229,106.851486
2493,B01869P,Kec. Ciracas,-6.319948,106.88311
2494,B01411P,Jln. Musyawarah Panjang Arteri,-6.200859,106.76922
2495,B06827P,Jln. Pepaya Raya,-6.321994,106.818789
2496,B00624P,Gerbang Tol Veteran,-6.261369,106.76721
2497,B01927P,Kel. Lagoa,-6.113902,106.91097
2498,B03812P,Sbr. Jln. Pendet,-6.172344,106.9091
2499,B05540P,Sudin Kebersihan Senen,-6.168882,106.84355
2500,B05377P,SMPN 245,-6.225869,106.73983
2501,B05178P,Simpang Tj. Duren Timur 6,-6.182362,106.78363
2502,B00146P,Bintaro Kodam,-6.260196,106.76594
2503,B03834P,Sbr. Jln. Sawah Mede I,-6.098023,106.70824
2504,B06283P,Tribuana,-6.323315,106.84662
2505,B01087P,Jln. Gunung Galunggung 1,-6.142286,106.73712
2506,B01579P,Jln. Seroja Cengkareng Barat,-6.147868,106.71954
2507,B06648P,Poltangan 1,-6.294464,106.84131
2508,B01588P,Jln. SMAN 64,-6.332331,106.89008
2509,B05134P,Simpang Sabar Raya Petukangan 1,-6.236754,106.75243
2510,B05966P,Jembatan Muara Bahari,-6.1274,106.84813
2511,B05113P,Simpang Raya Ceger Mabes Hankam,-6.306447,106.88835
2512,B03462P,Sbr. BPJS Jaksel,-6.249724,106.84327
2513,B02955P,Pos Bungur Batu Ampar IV,-6.277781,106.86072
2514,B03036P,Pusdiklatnas 2,-6.104896,106.93944
2515,B05254P,SMAN 10,-6.146713,106.82652
2516,B02402P,Megatama,-6.2473,106.91049
2517,B01732P,Jatinegara Timur,-6.220486,106.86825
2518,B06290P,Jati Padang 1,-6.285553,106.8261
2519,B00082P,At Thahiriah 2,-6.210011,106.93809
2520,B00008P,Adam Malik 1,-6.236396,106.74776
2521,B03860P,Sbr. Jln. Swakarsa III,-6.244765,106.94258
2522,B03949P,Sbr. Klinik Firdausy,-6.217191,106.85526
2523,B03874P,Sbr. Jln. Utama III Cengkareng,-6.149992,106.72471
2524,B06074P,Institut Kesehatan Indonesia,-6.154063,106.89392
2525,B01110P,Jln. H. Jimin Petukangan,-6.233324,106.75159
2526,B01163P,Jln. Irigasi THB,-6.18227,106.99334
2527,B05388P,SMPN 68,-6.278279,106.79964
2528,B00647P,Giant Rawamangun,-6.199861,106.89034
2529,B03787P,Sbr. Jln. Melati PKP,-6.340019,106.87845
2530,B02243P,Masjid Al Huda Balai Rakyat,-6.224484,106.90008
2531,B01850P,Kayu Mas,-6.17911,106.90255
2532,B03492P,Sbr. Embun Pagi Islamic School,-6.247844,106.91894
2533,B03184P,RS Zahirah,-6.335452,106.82382
2534,B01426P,Jln. Nusa Indah VI,-6.218255,106.93619
2535,B03315P,MH Thamrin 3,-6.187125,106.82378
2536,P00265,UNJ,-6.192931,106.88033
2537,B00823P,Jagal 2,-6.190792,106.93472
2538,B02473P,Moch Yusuf Raya 2,-6.379677,106.84152
2539,B05306P,SMK Tunas Markatin,-6.196619,106.88842
2540,B02810P,Perumahan Mawar Joglo,-6.215254,106.72525
2541,B03805P,Sbr. Jln. Palmerah Utara II,-6.202773,106.79815
2542,B03797P,Sbr. Jln. Muhidin KDW,-6.335121,106.87961
2543,B06179P,Gg. Swadaya 2 G,-6.133735,106.93576
2544,B01173P,Jln. Jelambar Barat IIIB,-6.150348,106.78321
2545,B02438P,MI Al Ihsan Batu Ampar,-6.272358,106.86511
2546,B05590P,Taman Gg. Kelor,-6.21124,106.85879
2547,B03221P,RSUD Tugu Koja,-6.127292,106.90605
2548,B05550P,Sunter Icon,-6.135417,106.85589
2549,B02700P,PD Pal Jaya,-6.204776,106.83034
2550,B05946P,Ps. Jabon Meruya,-6.200732,106.72901
2551,B05655P,Taman Sunter,-6.150072,106.85779
2552,B00592P,Gedong Panjang 2,-6.132546,106.80606
2553,B05292P,SMK Hatawana,-6.229468,106.87871
2554,B03287P,Rusun Pinus Elok Blok A,-6.201272,106.93757
2555,B04773P,Simpang Cipinang Indah I,-6.232488,106.89124
2556,B06038P,PMI DKI Jakarta,-6.181486,106.838009
2557,B04617P,Sekolah Bahasa Polri,-6.207629,106.89013
2558,B04234P,Sbr. Pos Ayam,-6.120909,106.92693
2559,B03575P,Sbr. Gg. Yasto Cipete,-6.260998,106.80568
2560,P00124,Latuharhary,-6.202761,106.82771
2561,B00684P,Graha Werdatama Pondok Labu,-6.309163,106.79461
2562,B01367P,Jln. Marunda Baru,-6.125303,106.95692
2563,B03868P,Sbr. Jln. Tebet Barat VI,-6.238694,106.84926
2564,B04790P,Simpang Darmawangsa X,-6.257555,106.80048
2565,B00668P,Gracious,-6.153865,106.80789
2566,B02717P,Pemadam Pondok Kelapa Raya,-6.238668,106.93425
2567,B04558P,Sbr. TK Rahmania Ragunan,-6.316147,106.81651
2568,B02423P,Menteng 2,-6.198706,106.82843
2569,B00769P,HKBP Rawamangun,-6.196463,106.88597
2570,B01466P,Jln. Pemadam Kebakaran Cacing,-6.128677,106.93011
2571,B03015P,Puri Kembangan,-6.188874,106.73514
2572,P00192,Pulo Gadung 1,-6.183239,106.90907
2573,B01378P,Jln. Mawar Kav DKI,-6.208619,106.73068
2574,B01168P,Jln. Jatinegara Timur III,-6.218533,106.86864
2575,B05696P,Telkomsel Cempaka Putih,-6.173603,106.86006
2576,B01539P,Jln. Rawa Segaran,-6.306765,106.8919
2577,B02009P,Kolong Tol Jakarta Serpong 1,-6.256082,106.76049
2578,B04863P,Simpang Jln. Kramat Jaya 1,-6.108656,106.91734
2579,B06764P,Jln. Duren Sawit Dermaga,-6.221217,106.911695
2580,B02557P,Palem Semi 2,-6.220361,106.61649
2581,B05830P,Univ. Indonesia,-6.353357,106.83186
2582,B02236P,Masjid Al Birru Warrohmah,-6.336957,106.83006
2583,B01408P,Jln. Muncang,-6.116164,106.91033
2584,B01885P,Kec. Sawah Besar,-6.151629,106.8274
2585,B00235P,Cawang Soetoyo 2,-6.245259,106.876
2586,B05914P,Yayasan Alkahfi Jakbar,-6.198896,106.76889
2587,B05901P,WTC Mangga Dua,-6.134694,106.8314
2588,B04699P,Simpang Al Barkah Dr Saharjo,-6.220395,106.84653
2589,B01444P,Jln. Pam Baru,-6.204796,106.80946
2590,B01919P,Kel. Jati Pulo,-6.175757,106.80318
2591,B00470P,Gg. H. Kamil,-6.185002,106.95902
2592,B03113P,RPTRA Mutiara Rawabinong,-6.298029,106.90484
2593,B03695P,Sbr. Jln. Elang Laut Kamal,-6.124307,106.74907
2594,B06592P,SPBU Tugu Selatan,-6.13437,106.91585
2595,B04916P,Simpang Kelapa Cengkir Raya,-6.167577,106.90478
2596,B04022P,Sbr. Masjid Al Hawi Cililitan,-6.263383,106.86437
2597,B02881P,PLN Pusat Raya Tugu,-6.128057,106.92596
2598,P00082,Istiqlal,-6.172252,106.83093
2599,B03953P,Sbr. Klinik Win Medika,-6.22016,106.89843
2600,B04167P,Sbr. Ps. Pengampuan,-6.199282,106.76093
2601,B05637P,Taman Patimura,-6.232872,106.80081
2602,B06562P,Jln. Rawamangun Muka Timur,-6.198014,106.88224
2603,B03530P,Sbr. Gg. H. Anim Semanan,-6.168439,106.70621
2604,B00955P,Jln. Bumi Pratama III,-6.296434,106.87835
2605,B06784P,SMP PSKD 3,-6.211524,106.858659
2606,B06048P,Food Street,-6.092201,106.74388
2607,B04665P,Sekolah Yapenda,-6.125204,106.89089
2608,B05873P,Kantor Walikota Jakut 1,-6.11906,106.89304
2609,B00295P,Dapsus 1,-6.301135,106.79484
2610,B05720P,Term. Poris Plawad,-6.172859,106.66501
2611,B00356P,Flyover Jatinegara Atas,-6.214553,106.87388
2612,B04573P,Sbr. Transvision Tebet,-6.229498,106.8471
2613,B00813P,ITC Cipulir,-6.237701,106.76515
2614,B02649P,Ps. Mitra,-6.145437,106.80695
2615,B04498P,Sbr. SMPN 84,-6.115934,106.91123
2616,B02929P,Pondok Molek,-6.284344,106.90862
2617,B05256P,SMAN 100,-6.228401,106.88494
2618,B02659P,Ps. Pejagalan,-6.137452,106.80728
2619,B06854P,Jln. Srengseng Raya 3,-6.213944,106.759758
2620,B01104P,Jln. H. Hamid Semanan,-6.162457,106.70515
2621,B06865P,Jln. Cupang,-6.338209,106.817918
2622,B04608P,Sbr. MIN 20 Jakarta,-6.122856,106.95719
2623,B02821P,Pesona Kalisari,-6.337634,106.85748
2624,B00232P,Cawang Blue Bird,-6.248836,106.87801
2625,B02693P,Ps. Ujung Menteng,-6.190104,106.96693
2626,B04055P,Sbr. Masjid Jami Al Hidayah Tomang,-6.171452,106.79612
2627,B03204P,RSU Pekerja Sukapura,-6.145072,106.92271
2628,B02055P,Komplek Pelni,-6.380018,106.85409
2629,B00283P,CPI Belakang 2,-6.237257,106.89416
2630,B00351P,Flyover HBR Motik 1,-6.152627,106.84989
2631,B03637P,Sbr. Jln. Angsana Kemanggisan,-6.194813,106.78213
2632,B01384P,Jln. Melati Tugu V,-6.121401,106.90793
2633,B06268P,Rusun Harum Tebet,-6.235196,106.85195
2634,B03821P,Sbr. Jln. Primanota,-6.167907,106.9111
2635,B04278P,Sbr. RS Dr Mintohardjo,-6.211163,106.81237
2636,B04596P,Sbr. Yayasan Islam Suci Susukan,-6.310841,106.87305
2637,B06658P,Kel. Penjaringan,-6.125396,106.80071
2638,B04360P,Sbr. SDN Pegangsaan Dua 07,-6.175269,106.91112
2639,B00583P,Garuda Taman Mini 2,-6.290148,106.88162
2640,B06882P,Simpang Jln. Agung Permai 1,-6.144773,106.863349
2641,B04568P,Sbr. TPU Pondok Kelapa,-6.23711,106.94312
2642,B01624P,Jln. Swakarsa III Pondok Kelapa,-6.244759,106.94249
2643,B00299P,Darmawangsa Square,-6.253048,106.80116
2644,B01009P,Jln. Cipinang Muara III,-6.220029,106.8995
2645,B00491P,Gg. Kancil I Lenteng Agung,-6.316507,106.83774
2646,B01652P,Jln. Tanah Abang IV Cideng,-6.177539,106.81265
2647,B03433P,SDN Tanah Tinggi,-6.176001,106.84694
2648,B00665P,GP Mall 1,-6.259636,107.01988
2649,B06700P,Jln. Bahari Raya 1,-6.130456,106.85084
2650,B05071P,Simpang Pertengahan Cijantung,-6.326543,106.85613
2651,B05703P,Term. Depok Baru,-6.391068,106.82251
2652,B06165P,Jln. Cilincing Raya 1,-6.108981,106.90852
2653,B02548P,Pajak Dan Retribusi Cakung,-6.205256,106.9312
2654,B00536P,Gg. Puskesmas Kebagusan Raya,-6.296645,106.8273
2655,B04005P,Sbr. Makam Pangeran Jayakarta,-6.202545,106.90171
2656,B05740P,Theresia,-6.191324,106.82931
2657,B01505P,Jln. Plk II Cililitan Besar,-6.265021,106.87468
2658,B04630P,Sekolah Fatimiyah Perdana Kusuma,-6.249936,106.88003
2659,B05147P,Simpang Serdang Swadaya Raya 1,-6.227331,106.9148
2660,B05744P,Tirtayasa 1,-6.239279,106.80756
2661,B02468P,Mitra Gading Villa,-6.144694,106.90375
2662,B05935P,Yos Sudarso Kodamar 2,-6.162096,106.881817
2663,B01750P,Jembatan Kayu Putih Selatan,-6.188486,106.89125
2664,B05176P,Simpang Tj. Duren Raya,-6.173776,106.78377
2665,B00733P,Halimun 1,-6.205233,106.8335
2666,B01088P,Jln. Guru Saleh,-6.257895,106.76611
2667,B03321P,SD Angkasa 7,-6.25083,106.88358
2668,B05902P,WTC Matahari 1,-6.266812,106.65449
2669,B05321P,SMKN 50,-6.228003,106.89039
2670,B01544P,Jln. Rorotan V Gg. 1,-6.136056,106.95477
2671,B03251P,Ruko Ps. Kebayoran Lama,-6.235822,106.78053
